"user_id","month","language","age","total_users","paid_users","total_revenue","arppu","mrr","new_paid_users","revenue_new_users","new_mrr","churned_users","previous_paid_users","churn_rate","churned_revenue","revenue_churn_rate","expansion_mrr","contraction_mrr"
"7zai/c69uF/NhB95HgKuYw==",9,uk,16,3,1,48.48,48.48,145.44,0,0,,0,1,0,48.48,0.50217526413921690491,0.00,155.16
W6fRYNhsTNHQkvkoFEUaVQ==,9,uk,16,2,1,43.5,43.50,87.00,0,0,,0,1,0,43.5,0.29909240924092409241,0.00,299.04
"3iITAz/ADjFv3PDTgTjxSg==",9,ru,16,1,1,18.72,18.72,18.72,0,0,,1,1,0,18.72,0.21517241379310344828,0.00,466.68
"7GCGwypiXsxGxetp6/KmnA==",9,uk,31,3,1,63.30,63.30,189.90,0,0,,0,1,0,63.30,3.3814102564102564,129.48,0.00
"0A5RkQrm+GBgG7KSFk/xhw==",9,uk,31,1,1,35.49,35.49,35.49,0,0,,0,1,0,35.49,0.18688783570300157978,0.00,87.00
gxZPbCoYIu8slavUm05KGA==,9,ru,14,2,1,49.50,49.50,99.00,0,0,,0,1,0,49.50,1.3947590870667794,79.20,0.00
"1KzlDBp5hORL7Y5PBaB+0g==",9,uk,22,3,1,58.20,58.20,174.60,1,58.20,174.60,0,0,0,0,0.00000000000000000000,0.00,0.00
PydH3c1l9bUvwz7hsiaBOg==,9,uk,17,2,1,55.17,55.17,110.34,0,0,,1,1,0,55.17,0.31597938144329896907,77.79,0.00
"7ew71UmoMb73L41PM/YL/w==",9,uk,17,2,1,45.15,45.15,90.30,0,0,,0,1,0,45.15,0.40918977705274605764,8.82,0.00
UFVjte0RzYKTngAiVvjqPQ==,9,uk,17,1,1,19.41,19.41,19.41,0,0,,0,1,0,19.41,0.21495016611295681063,6.27,0.00
aujnuJ9eBYK+yGF15TtUkw==,9,en,35,2,1,33.57,33.57,67.14,1,33.57,67.14,0,0,0,0,0.00000000000000000000,0.00,0.00
pLOCMIX+imLIzoDehgdOPA==,9,uk,22,5,1,109.89,109.89,549.45,0,0,,0,1,0,109.89,1.6367292225201072,0.00,99.30
xVwGwMaEG1yZydv5VIfEQA==,9,uk,22,3,1,62.97,62.97,188.91,0,0,,0,1,0,62.97,0.11460551460551460551,170.97,0.00
gPRMy8HkmaiyX+13OxuP/A==,9,ru,21,3,1,53.52,53.52,160.56,0,0,,0,1,0,53.52,0.28330951246625377164,143.16,0.00
xnLJlU804PSS9tXKmm7gZQ==,9,ru,21,2,1,32.70,32.70,65.40,0,0,,0,1,0,32.70,0.20366218236173393124,52.80,0.00
"4btLP2zvi8eBV0t08fdkKQ==",9,ru,20,1,1,23.34,23.34,23.34,0,0,,0,1,0,23.34,0.35688073394495412844,0.00,72.48
wjWDL/+l9D+LVt/9gNMH5Q==,9,ru,20,2,1,43.53,43.53,87.06,0,0,,0,1,0,43.53,1.8650385604113111,16.62,0.00
OAAGTJfPU2ECPJT1KYm2ZQ==,9,uk,22,1,1,22.14,22.14,22.14,1,22.14,22.14,0,0,0,0,0.00000000000000000000,0.00,0.00
Np8MbaAllrt9d2F+g1ZvJQ==,9,uk,22,5,1,121.02,121.02,605.10,1,121.02,605.10,0,0,0,0,0.00000000000000000000,0.00,0.00
Bcs3CbYx2EpbL9otxlEUmg==,9,uk,18,4,1,76.02,76.02,304.08,0,0,,0,1,0,76.02,0.12563212692117005454,83.94,0.00
ABuPH1LovAomZwU+2iw0Lw==,9,uk,18,1,1,19.56,19.56,19.56,0,0,,0,1,0,19.56,0.06432517758484609313,0.00,133.44
Vn7Z6/B2x4f/w8R6xVfw5w==,9,uk,18,3,1,72.54,72.54,217.62,0,0,,0,1,0,72.54,3.7085889570552147,0.00,75.18
RiIlY436bXNX8MIW9vUaAQ==,9,uk,18,4,1,79.08,79.08,316.32,0,0,,0,1,0,79.08,0.36338571822442790185,265.74,0.00
c5qsNfxhW80Ws3aBXDa1nA==,9,uk,18,3,1,71.82,71.82,215.46,0,0,,0,1,0,71.82,0.22704855842185128983,199.68,0.00
iFFApiXZ2wPdS666BLpKZw==,9,uk,18,2,1,53.94,53.94,107.88,0,0,,0,1,0,53.94,0.25034809245335561125,89.46,0.00
WHwqHTWZHdOrSBFh/vackQ==,9,uk,18,1,1,13.2,13.20,13.20,1,13.2,13.20,0,0,0,0,0.00000000000000000000,0.00,0.00
v9uJC6CIm0KR00+LpWQUBg==,9,uk,18,1,1,18.21,18.21,18.21,0,0,,0,1,0,18.21,1.3795454545454545,0.00,359.79
ICBVvRc9TR+qF7IoBfEWsQ==,9,uk,18,2,1,41.91,41.91,83.82,0,0,,0,1,0,41.91,2.3014827018121911,0.00,4.92
rw8yxS9+t5PvgINa7EhMvQ==,9,uk,18,6,1,103.62,103.62,621.72,0,0,,0,1,0,103.62,1.2362204724409449,494.19,0.00
V1hFT6jms7MK4yi6EFdt6A==,9,uk,18,2,1,32.10,32.10,64.20,1,32.10,64.20,0,0,0,0,0.00000000000000000000,0.00,0.00
"4EiWC2ewiX2A7i9NuBAefQ==",9,uk,18,1,1,18.69,18.69,18.69,1,18.69,18.69,0,0,0,0,0.00000000000000000000,0.00,0.00
FgwYf9VO+gnaxZ7EXY0CkQ==,9,uk,39,1,1,14.88,14.88,14.88,1,14.88,14.88,0,0,0,0,0.00000000000000000000,0.00,0.00
F03P4YcFbbtcWUlujjIQmQ==,9,ru,20,4,1,79.08,79.08,316.32,0,0,,0,1,0,79.08,5.3145161290322581,241.86,0.00
+osJakLn8jv4bzFmPieelw==,9,uk,30,3,1,43.92,43.92,131.76,0,0,,0,1,0,43.92,0.13884673748103186646,118.47,0.00
BE42Fj9cBAbbch80IpA8Dw==,9,uk,30,1,1,15.57,15.57,15.57,1,15.57,15.57,0,0,0,0,0.00000000000000000000,0.00,0.00
H2Tik+BqoLgAQX4uSw/8vA==,9,uk,30,2,1,26.73,26.73,53.46,0,0,,1,1,1,26.73,1.7167630057803468,35.34,0.00
jQW6YmVUlZdePPY7F9NgMg==,9,uk,30,1,1,12.12,12.12,12.12,1,12.12,12.12,0,0,0,0,0.00000000000000000000,0.00,0.00
Z7/6qvk8WKH3uR6IMYlCxw==,9,uk,30,2,1,29.67,29.67,59.34,0,0,,0,1,0,29.67,2.4480198019801980,8.94,0.00
RsmjZqhi61Kd7U5ihaXhDw==,9,uk,30,1,1,20.07,20.07,20.07,0,0,,0,1,0,20.07,0.33822042467138523761,0.00,254.25
AuJNw7SH8b7lM4j46bNr8A==,9,en,28,1,1,18.33,18.33,18.33,1,18.33,18.33,0,0,0,0,0.00000000000000000000,0.00,0.00
RwtKwrRSrVpyAMRaDyhr8g==,9,uk,44,1,1,15.21,15.21,15.21,0,0,,0,1,0,15.21,0.82978723404255319149,0.00,176.13
zSepnWFgLH0tQb1s4mxKZQ==,9,uk,24,2,1,39.87,39.87,79.74,0,0,,0,1,0,39.87,2.6213017751479290,7.38,0.00
eoqO46DzxSrKA2rredUNyQ==,9,uk,24,1,1,13.89,13.89,13.89,0,0,,0,1,0,13.89,0.17419112114371708051,0.00,73.53
"72brUr/DKItStlTen5pHYg==",9,uk,24,1,1,18.3,18.30,18.30,0,0,,0,1,0,18.3,1.3174946004319654,0.00,12.33
VGEh7S+cxW9PT7H8KNgEGQ==,9,uk,24,9,1,220.08,220.08,1980.72,0,0,,0,1,0,220.08,12.0262295081967213,0.00,3205.68
A1qVjssGQ+ZUWZu3Z5DzTA==,9,uk,24,1,1,19.56,19.56,19.56,0,0,,0,1,0,19.56,0.00987519689809766146,4.35,0.00
IdKyooyTjAbvCA7p+ujKCw==,9,uk,19,1,1,41.61,41.61,41.61,0,0,,0,1,0,41.61,2.1273006134969325,0.00,121.11
FfphIhReAA2romBynjqxqw==,9,uk,19,3,1,70.80,70.80,212.40,1,70.80,212.40,1,0,1,0,0.00000000000000000000,0.00,0.00
HWpnvfSvYzUsQCcCKhetIg==,9,uk,19,2,1,36.90,36.90,73.80,0,0,,0,1,0,36.90,0.17372881355932203390,0.00,336.12
eLWkkjmSeHVGjb9tp+CJpQ==,9,uk,19,2,1,31.29,31.29,62.58,0,0,,1,1,1,31.29,0.42398373983739837398,0.00,123.27
ymEApWLjh3I9oLJnWIBHFA==,9,uk,19,1,1,33.27,33.27,33.27,1,33.27,33.27,0,0,0,0,0.00000000000000000000,0.00,0.00
fvYhEtD56gROaXqCi9/z/Q==,9,uk,19,2,1,52.32,52.32,104.64,0,0,,0,1,0,52.32,1.5725879170423805,0.00,560.61
"6We7zBO7mVbNxGEl/xPKVg==",9,uk,19,2,1,41.55,41.55,83.10,0,0,,0,1,0,41.55,0.39707568807339449541,61.23,0.00
"8ncYOMYXeKDelzX40EnuLA==",9,uk,19,2,1,35.61,35.61,71.22,0,0,,0,1,0,35.61,0.42851985559566787004,0.00,1040.10
D9Bdgp+w/syZMU61LudzFQ==,9,uk,19,1,1,21.06,21.06,21.06,0,0,,1,1,1,21.06,0.29570345408593091828,4.65,0.00
qqYyR2vRI+7pgiuyTnVM+A==,9,ru,19,2,1,50.91,50.91,101.82,0,0,,1,1,1,50.91,2.4173789173789174,19.20,0.00
d7kiN4CYGndV2/L4yQeZ4g==,9,ru,19,1,1,26.64,26.64,26.64,0,0,,0,1,0,26.64,0.26163818503241013553,0.00,58.56
K/6KHxREKTlFZXRfBNVNuQ==,9,ru,19,2,1,31.53,31.53,63.06,0,0,,0,1,0,31.53,1.1835585585585586,24.99,0.00
e/6IajqZ922YY1rh2ErMJQ==,9,en,25,4,1,70.14,70.14,280.56,0,0,,0,1,0,70.14,1.1122740247383444,45.39,0.00
WSQTlRZJRg4Rb+rqe56nJg==,9,uk,26,2,1,30.51,30.51,61.02,0,0,,0,1,0,30.51,0.10874679213002566296,8.40,0.00
Wi8qtp9drPDZD0laCPi2Ng==,9,uk,26,1,1,26.64,26.64,26.64,0,0,,0,1,0,26.64,0.43657817109144542773,12.60,0.00
GOl6BQXsy0zvbvIWIoKEQw==,9,ru,18,1,1,18.27,18.27,18.27,0,0,,0,1,0,18.27,0.68581081081081081081,0.00,134.19
BJlqmsfEshc/QjsD7VgEjg==,9,ru,18,1,1,21.51,21.51,21.51,0,0,,1,1,1,21.51,1.1773399014778325,0.00,661.05
hi1ErLiMLDP0HWvMqLKv6g==,9,ru,18,3,1,79.56,79.56,238.68,0,0,,0,1,0,79.56,3.6987447698744770,174.42,0.00
eCd4MBHIR4qUWapg05TFLQ==,9,ru,18,1,1,22.92,22.92,22.92,0,0,,0,1,0,22.92,0.09602815485168426345,0.00,57.36
"2KL9Q4TKLCcD4cngwhx6Dg==",9,ru,18,1,1,14.04,14.04,14.04,1,14.04,14.04,0,0,0,0,0.00000000000000000000,0.00,0.00
va4krMfpHwzELV/AUI7WHQ==,9,uk,20,2,1,44.25,44.25,88.50,0,0,,0,1,0,44.25,3.1517094017094017,67.38,0.00
"4b7l8C489HEJirtoe7xtFg==",9,uk,20,1,1,18.24,18.24,18.24,0,0,,0,1,0,18.24,0.20610169491525423729,1.68,0.00
wA+Rd++M6EKUppqQeb+pTw==,9,uk,20,1,1,12.15,12.15,12.15,0,0,,0,1,0,12.15,0.66611842105263157895,0.00,3.45
HJccOn6v5KHqBa8wRu42oQ==,9,uk,20,2,1,28.14,28.14,56.28,0,0,,1,1,1,28.14,2.3160493827160494,31.08,0.00
"787jk0VnxM8/sv/0TkvO6A==",9,uk,20,2,1,50.61,50.61,101.22,0,0,,0,1,0,50.61,0.89925373134328358209,0.00,127.65
cOCixiBbcAHemYgbNdoTcw==,9,uk,20,1,1,42.81,42.81,42.81,0,0,,0,1,0,42.81,0.42294013040901007706,0.00,161.31
qEF/fPDQLJPXIx6RiSIP1A==,9,uk,20,3,1,77.04,77.04,231.12,0,0,,0,1,0,77.04,1.7995795374912404,134.10,0.00
lJW2nxFOiXDfsmSrwGsFQw==,9,uk,20,3,1,66.33,66.33,198.99,0,0,,0,1,0,66.33,0.28699376947040498442,0.00,77.73
cv6g2/jSkR+FwO58WY85DQ==,9,uk,20,1,1,30.72,30.72,30.72,0,0,,0,1,0,30.72,0.15437961706618423036,0.00,80.22
MAkig8NeMsTs73r6K0uDpA==,9,uk,20,1,1,14.55,14.55,14.55,1,14.55,14.55,0,0,0,0,0.00000000000000000000,0.00,0.00
gT0iqDKuIXNm4ceMd9eZ1A==,9,uk,20,3,1,49.95,49.95,149.85,0,0,,0,1,0,49.95,3.4329896907216495,34.29,0.00
jVhb69DTRT5TSWYEiUrlbg==,9,uk,20,2,1,42.39,42.39,84.78,0,0,,0,1,0,42.39,0.28288288288288288288,60.69,0.00
"1tIsLi6U0zW1RIuaViNanA==",9,uk,20,1,1,33.36,33.36,33.36,1,33.36,33.36,0,0,0,0,0.00000000000000000000,0.00,0.00
xSi5UajdkNHXppWOTm6g8w==,9,uk,20,3,1,67.56,67.56,202.68,0,0,,0,1,0,67.56,2.0251798561151079,0.00,72.00
G9053rs6jbKItKUhrUdLew==,9,uk,27,3,1,64.95,64.95,194.85,0,0,,0,1,0,64.95,0.32045589105979869745,110.97,0.00
b6lW5fOrJiJUE7dwhEp9VQ==,9,ru,17,1,1,18.24,18.24,18.24,0,0,,0,1,0,18.24,0.09361046959199384142,0.00,128.52
wDXJbTe2RLmAMKsPm5zZDg==,9,ru,17,1,1,24.33,24.33,24.33,0,0,,0,1,0,24.33,1.3338815789473684,0.00,286.80
ZmjMhgyYl6o8iFq964FEWg==,9,ru,17,3,1,67.65,67.65,202.95,0,0,,0,1,0,67.65,2.7805178791615290,0.00,124.41
Uen3Ap0lnrgWVWJtFCSo7g==,9,ru,17,1,1,20.19,20.19,20.19,0,0,,0,1,0,20.19,0.09948263118994826312,0.00,61.83
BDvlXttM/hbupcLic+5ZWg==,9,uk,29,2,1,41.55,41.55,83.10,0,0,,0,1,0,41.55,2.0579494799405646,69.51,0.00
dSGXNzIxO3joRVr1Eem+WQ==,9,uk,29,1,1,15.72,15.72,15.72,1,15.72,15.72,0,0,0,0,0.00000000000000000000,0.00,0.00
"7luG+f1d+Ri4AjeMbFR1Xw==",9,uk,29,1,1,15.06,15.06,15.06,0,0,,1,1,0,15.06,0.95801526717557251908,0.00,1.86
orbgZNBGuhZZx63HTAbyIw==,9,uk,25,3,1,54.45,54.45,163.35,0,0,,0,1,0,54.45,3.6155378486055777,0.00,685.53
VAduzk1Og0uicXfMLD3VbQ==,9,uk,25,7,1,122.01,122.01,854.07,0,0,,0,1,0,122.01,0.74692378328741965106,768.63,0.00
"0afix9qVNfU3GJY1n0QGkw==",9,uk,25,2,1,32.28,32.28,64.56,1,32.28,64.56,0,0,0,0,0.00000000000000000000,0.00,0.00
dVTYjVpXbOM/sOgCq4CV0g==,9,uk,25,5,1,127.20,127.20,636.00,0,0,,0,1,0,127.20,1.9702602230483271,553.38,0.00
nNZDz4XCOjUv0OfYF+AAGg==,9,uk,25,2,1,40.38,40.38,80.76,1,40.38,80.76,0,0,0,0,0.00000000000000000000,0.00,0.00
EPRgsEIjWdzmRbzsHZ48zg==,9,uk,25,3,1,62.16,62.16,186.48,1,62.16,186.48,0,0,0,0,0.00000000000000000000,0.00,0.00
G+PCL1Jo+k4D3zpLGa3+aQ==,9,uk,25,1,1,18.12,18.12,18.12,1,18.12,18.12,0,0,0,0,0.00000000000000000000,0.00,0.00
G073LR6lQoatStpZMzNVOQ==,9,uk,25,2,1,35.10,35.10,70.20,1,35.10,70.20,0,0,0,0,0.00000000000000000000,0.00,0.00
"3Xuq0acIoGEgw19qflIoog==",9,uk,25,2,1,34.32,34.32,68.64,0,0,,0,1,0,34.32,0.48888888888888888889,48.78,0.00
ZgTMXDOYCQOiAw4VI8H7AA==,9,uk,25,3,1,79.17,79.17,237.51,0,0,,0,1,0,79.17,1.1534090909090909,0.00,125.01
bZDMuXKM3RFajmZa/yIpsw==,9,uk,23,1,1,14.55,14.55,14.55,1,14.55,14.55,0,0,0,0,0.00000000000000000000,0.00,0.00
WMcncRFNp4e91e/Y3CwEvQ==,9,uk,23,2,1,57.06,57.06,114.12,0,0,,0,1,0,57.06,3.9216494845360825,31.80,0.00
LO9NuZYI6zP2HXEBAS4wpw==,9,uk,23,1,1,15.78,15.78,15.78,1,15.78,15.78,0,0,0,0,0.00000000000000000000,0.00,0.00
geIiJ1L04w2qAE0qzQUb2g==,9,uk,23,1,1,22.92,22.92,22.92,0,0,,0,1,0,22.92,1.4524714828897338,0.00,7.26
"7vnYIRqjBNlAyBbtPg02tQ==",9,uk,21,3,1,73.29,73.29,219.87,0,0,,0,1,0,73.29,3.1976439790575916,0.00,26.37
Dbff3x5cRk6/tUY3WQdzFQ==,9,uk,21,3,1,64.08,64.08,192.24,0,0,,1,1,1,64.08,0.29144494474007367990,98.82,0.00
er3/fOrRpmyqiRaC0CaFcg==,9,uk,21,2,1,57.27,57.27,114.54,0,0,,0,1,0,57.27,0.29790886392009987516,0.00,82.02
"3Whh6FLR1MSfsuHKVdCEYQ==",9,uk,21,1,1,19.74,19.74,19.74,0,0,,0,1,0,19.74,0.17234154007333682556,2.58,0.00
ORSvkhCut21rsk0cVtJfJA==,9,uk,21,4,1,146.25,146.25,585.00,1,146.25,585.00,0,0,0,0,0.00000000000000000000,0.00,0.00
RoTHCVmIeMQXudXxn3ykNw==,9,uk,21,2,1,35.55,35.55,71.10,0,0,,0,1,0,35.55,0.06076923076923076923,0.00,16.14
Fqu+/F0rn1G4YP3f3yHA1Q==,9,uk,21,2,1,29.34,29.34,58.68,0,0,,0,1,0,29.34,0.41265822784810126582,0.00,14.64
f9cWBjiN4c8lXAkBhdqK6Q==,9,uk,21,1,1,23.13,23.13,23.13,1,23.13,23.13,0,0,0,0,0.00000000000000000000,0.00,0.00
ojVPXYZw2oeGtcmG7LcLGA==,9,en,20,1,1,35.67,35.67,35.67,0,0,,1,1,0,35.67,1.5421530479896239,0.00,80.37
+XPKfmhBmI2NdGQ96Iaysg==,9,uk,38,1,1,21.87,21.87,21.87,0,0,,0,1,0,21.87,0.61312026913372582002,3.39,0.00
Veep00i4vvZbTAVD6GMoiA==,9,uk,38,3,1,49.53,49.53,148.59,0,0,,0,1,0,49.53,2.2647462277091907,0.00,128.85
Yh9mYycPmc8CH9Rbjhu3ZQ==,9,uk,28,3,1,45.12,45.12,135.36,0,0,,1,1,1,45.12,0.30365435089844538663,74.58,0.00
bBOj8UKjraXzMIPrGBdCrQ==,9,uk,28,2,1,29.07,29.07,58.14,0,0,,0,1,0,29.07,0.21476063829787234043,2.94,0.00
RQBsCvxlogTNUidSygqgcQ==,9,uk,28,3,1,45.39,45.39,136.17,0,0,,0,1,0,45.39,0.78070175438596491228,0.00,31.59
XqdSNtx2TLDI6FMex45KTw==,9,uk,33,1,1,18.54,18.54,18.54,1,18.54,18.54,0,0,0,0,0.00000000000000000000,0.00,0.00
"7YaJfLI3RPGUEN2esrQxsQ==",9,ru,15,1,1,35.28,35.28,35.28,1,35.28,35.28,0,0,0,0,0.00000000000000000000,0.00,0.00
iFnn4bfYgNs8OS5MCcLjeA==,9,uk,28,2,1,27.93,27.93,55.86,0,0,,0,1,0,27.93,0.79166666666666666667,34.47,0.00
"5n2VR2SS79K3vJ0/V2A8RQ==",9,ru,27,2,1,32.04,32.04,64.08,0,0,,1,1,0,32.04,0.57357679914070891515,0.00,77.31
MjzYQ3OFStqCMS3HzrxA2g==,9,ru,27,1,1,15.33,15.33,15.33,1,15.33,15.33,0,0,0,0,0.00000000000000000000,0.00,0.00
"7BqUeLmbiug63XrWs2+ZQQ==",9,ru,15,1,1,14.01,14.01,14.01,0,0,,0,1,0,14.01,0.91389432485322896282,0.00,51.87
zmZPan/KZoyrIR2r/SvLdA==,9,ru,15,1,1,25.08,25.08,25.08,0,0,,0,1,0,25.08,1.7901498929336188,0.00,272.16
ytNOQh7e6qNGQNC0T3RBxw==,9,ru,26,4,1,90.09,90.09,360.36,0,0,,0,1,0,90.09,3.5921052631578947,278.70,0.00
dxXTsxsoGNYPn+1rVBAUww==,9,uk,33,1,1,16.05,16.05,16.05,0,0,,0,1,0,16.05,0.04453879453879453879,2.07,0.00
FLqAK4qKiMkvlLBgGwbBnQ==,9,ru,31,3,1,44.70,44.70,134.10,0,0,,0,1,0,44.70,2.7850467289719626,0.00,25.74
yZ1P1v1eYIbyD5wRy0chGw==,9,uk,33,1,1,14.91,14.91,14.91,1,14.91,14.91,0,0,0,0,0.00000000000000000000,0.00,0.00
"7GE5h/3N3lcro3K9T3aujw==",9,ru,32,3,1,90.87,90.87,272.61,0,0,,0,1,0,90.87,6.0945674044265594,0.00,146.19
I8yTxTfERu6jtLOfWB0dFQ==,9,ru,33,2,1,43.29,43.29,86.58,1,43.29,86.58,1,0,0,0,0.00000000000000000000,0.00,0.00
juwM8fLyplCQTgKTP8dJgQ==,9,ru,34,3,1,49.89,49.89,149.67,0,0,,0,1,0,49.89,0.57623007623007623008,136.02,0.00
"06RPvlsFPCmM9ag+iSM/Ag==",9,ru,34,2,1,48.72,48.72,97.44,0,0,,0,1,0,48.72,0.32551613549809581078,78.54,0.00
qmZRB16NnnCdNHWUcSyVDQ==,9,ru,37,1,1,16.98,16.98,16.98,0,0,,0,1,0,16.98,0.17426108374384236453,0.00,68.76
"1jx1AjqUwE9sbCyafQnUNQ==",9,ru,25,1,1,13.71,13.71,13.71,0,0,,0,1,0,13.71,0.80742049469964664311,0.00,7.47
SyWxmJ+Ha8K2C9UJt8blVA==,9,ru,25,2,1,53.01,53.01,106.02,0,0,,0,1,0,53.01,3.8665207877461707,0.00,84.33
V7J42heW8l19wiBJ8UpRyw==,9,ru,25,2,1,54.24,54.24,108.48,0,0,,0,1,0,54.24,0.51160158460667798529,0.00,111.75
VTaIkhD9hJKcnvA6Kw5p9g==,9,ru,25,1,1,28.32,28.32,28.32,1,28.32,28.32,0,0,0,0,0.00000000000000000000,0.00,0.00
"9IWUQ1iWPfYSSN2tWuVqMQ==",9,ru,24,1,1,15.63,15.63,15.63,0,0,,0,1,0,15.63,0.55190677966101694915,0.00,76.95
UFVjte0RzYKTngAiVvjqPQ==,10,uk,17,1,1,22.65,22.65,22.65,0,0,,0,1,0,22.65,0,3.24,0.00
Q6BQCpZ1b6I15evvHZ6xYA==,10,uk,17,1,1,27.18,27.18,27.18,1,27.18,27.18,0,0,0,0,0.00000000000000000000,0.00,0.00
"0A5RkQrm+GBgG7KSFk/xhw==",10,uk,31,2,1,35.73,35.73,71.46,0,0,,0,1,0,35.73,1.3145695364238411,35.97,0.00
ytNOQh7e6qNGQNC0T3RBxw==,10,ru,26,1,1,17.82,17.82,17.82,0,0,,0,1,0,17.82,0.24937027707808564232,0.00,342.54
hJC/g1L2PFnPlGoqsvD2/g==,10,ru,26,2,1,28.95,28.95,57.90,1,28.95,57.90,0,0,0,0,0.00000000000000000000,0.00,0.00
Y/nf8iBu/UCaNAuIRRjVwA==,10,uk,15,2,1,43.53,43.53,87.06,0,0,,1,1,1,43.53,0.75181347150259067358,66.90,0.00
unoAVprNoepzjDQwQzWj6A==,10,uk,15,2,1,36.75,36.75,73.50,1,36.75,73.50,0,0,0,0,0.00000000000000000000,0.00,0.00
ZU1vF9G4TjB+iEZ001MU3g==,10,ru,29,1,1,16.11,16.11,16.11,0,0,,0,1,0,16.11,0.21918367346938775510,0.00,6.99
mRT725ZK68AhE3Sk9xH5cw==,10,ru,29,2,1,43.68,43.68,87.36,1,43.68,87.36,0,0,0,0,0.00000000000000000000,0.00,0.00
Hamw6F2EZmJfI2glmE2NEg==,10,ru,24,1,1,19.02,19.02,19.02,0,0,,0,1,0,19.02,0.21771978021978021978,0.00,1.89
mEtO8F+CRPGmaJ8SHa7BbA==,10,uk,32,2,1,31.17,31.17,62.34,0,0,,0,1,0,31.17,1.6388012618296530,35.22,0.00
MRcEXu/KG95hsIyJM/816A==,10,uk,32,2,1,32.10,32.10,64.20,0,0,,0,1,0,32.10,0.51491819056785370549,49.53,0.00
prNQwR2IPPsvGpFgOpcGaQ==,10,uk,14,2,1,47.46,47.46,94.92,0,0,,1,1,1,47.46,0.73925233644859813084,0.00,67.98
DAMO0tILVRlXZhYONdvs0Q==,10,uk,15,4,1,70.62,70.62,282.48,0,0,,1,1,1,70.62,0.74399494310998735777,120.03,0.00
q8UcdT1sZCl07AqhDVz5ZA==,10,uk,15,1,1,33.0,33.00,33.00,0,0,,0,1,0,33.0,0.11682242990654205607,0.00,152.94
Grpkzd4XIHh+ZbTMNxnUGg==,10,ru,30,1,1,17.16,17.16,17.16,0,0,,1,1,0,17.16,0.52000000000000000000,2.67,0.00
VGEh7S+cxW9PT7H8KNgEGQ==,10,uk,24,7,1,158.67,158.67,1110.69,0,0,,0,1,0,158.67,9.2465034965034965,0.00,870.03
wA+Rd++M6EKUppqQeb+pTw==,10,uk,20,2,1,31.92,31.92,63.84,0,0,,0,1,0,31.92,0.02873889204008319153,51.69,0.00
MAkig8NeMsTs73r6K0uDpA==,10,uk,20,2,1,48.27,48.27,96.54,0,0,,0,1,0,48.27,0.75610902255639097744,81.99,0.00
"1tIsLi6U0zW1RIuaViNanA==",10,uk,20,1,1,29.25,29.25,29.25,0,0,,0,1,0,29.25,0.30298321939092604102,0.00,4.11
jVhb69DTRT5TSWYEiUrlbg==,10,uk,20,4,1,78.48,78.48,313.92,0,0,,0,1,0,78.48,2.6830769230769231,229.14,0.00
lJW2nxFOiXDfsmSrwGsFQw==,10,uk,20,1,1,23.79,23.79,23.79,0,0,,0,1,0,23.79,0.07578363914373088685,0.00,175.20
xSi5UajdkNHXppWOTm6g8w==,10,uk,20,5,1,155.16,155.16,775.80,0,0,,0,1,0,155.16,6.5220680958385876,573.12,0.00
qEF/fPDQLJPXIx6RiSIP1A==,10,uk,20,1,1,17.67,17.67,17.67,0,0,,0,1,0,17.67,0.02277648878576952823,0.00,213.45
cOCixiBbcAHemYgbNdoTcw==,10,uk,20,3,1,66.09,66.09,198.27,0,0,,0,1,0,66.09,3.7402376910016978,155.46,0.00
"787jk0VnxM8/sv/0TkvO6A==",10,uk,20,2,1,34.92,34.92,69.84,0,0,,0,1,0,34.92,0.17612346799818429414,0.00,31.38
va4krMfpHwzELV/AUI7WHQ==,10,uk,20,4,1,58.20,58.20,232.80,0,0,,0,1,0,58.20,0.83333333333333333333,144.30,0.00
gT0iqDKuIXNm4ceMd9eZ1A==,10,uk,20,2,1,38.85,38.85,77.70,0,0,,0,1,0,38.85,0.16688144329896907216,0.00,72.15
Cabfx2Uhcg6oOXYHLUa+rg==,10,uk,15,1,1,18.84,18.84,18.84,1,18.84,18.84,1,0,1,0,0.00000000000000000000,0.00,0.00
TamEW7rhOwxDSDgAWZHDnQ==,10,uk,23,1,1,12.0,12.00,12.00,1,12.0,12.00,0,0,0,0,0.00000000000000000000,0.00,0.00
"2Tm77AxZ7h7oCNKgCgMpnQ==",10,uk,23,1,1,21.87,21.87,21.87,0,0,,0,1,0,21.87,1.8225000000000000,9.75,0.00
Krr8Kwf65LaX8LctHRsFWg==,10,ru,16,3,1,72.36,72.36,217.08,1,72.36,217.08,0,0,0,0,0.00000000000000000000,0.00,0.00
mzGpnrpyuOB+qfwTJ0XliQ==,10,ru,16,3,1,77.70,77.70,233.10,1,77.70,233.10,0,0,0,0,0.00000000000000000000,0.00,0.00
+Awa0l8QDZ6iKBSRiA6dRQ==,10,ru,16,2,1,69.90,69.90,139.80,1,69.90,139.80,0,0,0,0,0.00000000000000000000,0.00,0.00
nS8ODZHVyaod50PqOekmOw==,10,ru,44,1,1,12.6,12.60,12.60,1,12.6,12.60,1,0,0,0,0.00000000000000000000,0.00,0.00
FLqAK4qKiMkvlLBgGwbBnQ==,10,ru,31,1,1,16.05,16.05,16.05,0,0,,1,1,0,16.05,1.2738095238095238,0.00,118.05
